eventID,year,month,day,hour,minute,second,lat,lon,depth_km,mag,location,mag_type,event_type
61267689,2022,10,25,13,20,40,8.06,126.72,42.0,5.2,034 km N 87° E of Lingig (Surigao Del Sur),Mw,TECTONIC
61267691,2022,10,25,14,59,2,17.77,120.72,16.0,6.4,005 km N 18° E of Lagayan (Abra),Mw,TECTONIC
61267815,2022,10,25,21,4,43,17.96,120.73,5.0,4.5,009 km N 53° E of Nueva Era (Ilocos Norte),Mw,TECTONIC
61267823,2022,10,25,21,39,26,17.97,120.72,6.0,4.8,008 km N 47° E of Nueva Era (Ilocos Norte),Mw,TECTONIC
61267912,2022,10,26,9,12,41,17.93,120.76,5.0,4.7,011 km N 78° E of Nueva Era (Ilocos Norte),Ms,TECTONIC
61268316,2022,11,2,13,7,43,19.67,121.6,53.0,5.2,037 km N 63° W of Babuyan Island (Calayan) (Cagayan),Mw,TECTONIC
61268344,2022,11,3,12,49,31,7.43,126.84,10.0,4.5,033 km N 70° E of Caraga (Davao Oriental),Ms,TECTONIC
61268405,2022,11,4,2,58,41,2.28,126.87,115.0,4.9,382 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61268432,2022,11,5,7,42,12,4.12,126.21,103.0,5.1,168 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61268447,2022,11,5,15,35,12,3.48,126.57,124.0,4.9,249 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61268463,2022,11,6,0,3,11,2.39,125.17,269.0,5.5,335 km S 05° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61268498,2022,11,7,5,34,5,19.09,121.14,14.0,5.0,007 km S 77° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61268560,2022,11,8,11,16,10,11.33,126.33,10.0,4.8,073 km N 69° E of Mercedes (Eastern Samar),Mw,TECTONIC
61268570,2022,11,8,14,30,1,15.45,120.57,187.0,5.2,004 km S 27° W of City Of Tarlac (Tarlac),Mw,TECTONIC
61268668,2022,11,10,23,16,8,10.39,121.84,17.0,4.8,010 km S 66° W of Anini-y (Antique),Ms,TECTONIC
61268677,2022,11,11,1,36,55,13.92,120.4,94.0,4.6,027 km N 69° W of Calatagan (Batangas),Mw,TECTONIC
61268942,2022,11,19,2,18,18,16.16,119.07,6.0,4.8,078 km N 86° W of Agno (Pangasinan),Mw,TECTONIC
61269107,2022,11,23,4,4,50,5.9,126.33,57.0,4.6,076 km S 89° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61269129,2022,11,23,20,46,59,17.77,120.67,7.0,4.9,007 km N 31° W of Lagayan (Abra),Mw,TECTONIC
61269162,2022,11,24,15,5,7,18.44,120.71,21.0,5.1,011 km S 41° E of Burgos (Ilocos Norte),Mw,TECTONIC
61269269,2022,11,27,4,43,22,9.36,126.53,10.0,5.0,035 km N 74° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61269412,2022,11,30,16,23,16,8.82,127.24,24.0,4.6,104 km S 84° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
61269430,2022,12,1,3,53,46,3.06,126.87,32.0,4.5,306 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61269447,2022,12,1,20,5,54,11.63,124.86,148.0,4.6,003 km S 75° E of Zumarraga (Samar),Ms,TECTONIC
61269600,2022,12,7,5,5,25,14.58,123.15,1.0,5.3,025 km N 62° E of Tinaga Island (Vinzons) (Camarines Norte),Mw,TECTONIC
61269680,2022,12,9,5,6,39,7.1,123.7,29.0,4.7,035 km N 84° W of Datu Blah T. Sinsuat (Maguindanao Del Norte),Mw,TECTONIC
61269682,2022,12,9,6,33,0,13.3,125.95,32.0,5.7,118 km N 40° E of Mapanas (Northern Samar),Mw,TECTONIC
61269703,2022,12,9,20,1,55,6.36,126.18,55.0,5.6,035 km S 21° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61269852,2022,12,14,19,44,29,12.39,124.55,109.0,4.7,013 km N 39° W of Lope De Vega (Northern Samar),Ms,TECTONIC
61269860,2022,12,15,3,31,6,2.67,127.64,74.0,4.8,391 km S 39° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61269894,2022,12,16,11,0,44,13.58,120.56,89.0,5.0,020 km N 31° E of Paluan (Occidental Mindoro),Mw,TECTONIC
61269950,2022,12,18,13,33,46,15.69,119.17,13.0,5.2,080 km S 79° W of Infanta (Pangasinan),Mw,TECTONIC
61269980,2022,12,19,9,5,58,17.42,120.55,10.0,5.1,005 km N 80° W of Pilar (Abra),Mw,TECTONIC
61269998,2022,12,19,21,44,24,7.82,124.74,4.0,5.0,009 km N 04° W of Kalilangan (Bukidnon),Mw,TECTONIC
61270235,2022,12,29,13,13,34,6.21,126.37,131.0,5.2,059 km S 34° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61270238,2022,12,29,16,52,38,2.23,126.75,84.0,4.9,382 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270351,2023,1,2,22,9,33,8.44,127.05,1.0,4.8,079 km N 84° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61270363,2023,1,3,11,43,6,10.36,126.17,25.0,4.8,039 km N 15° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61270463,2023,1,7,23,0,33,7.49,126.51,135.0,5.0,011 km S 33° W of Baganga (Davao Oriental),Mw,TECTONIC
61270628,2023,1,13,15,3,55,1.93,127.15,95.0,4.5,430 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270685,2023,1,15,12,28,13,11.33,124.54,1.0,5.3,007 km S 55° E of Leyte (Leyte),Mw,TECTONIC
61270730,2023,1,16,21,57,37,14.46,123.08,1.0,4.8,014 km S 83° E of Tinaga Island (Vinzons) (Camarines Norte),Mw,TECTONIC
61270784,2023,1,18,4,51,36,14.43,123.03,1.0,4.5,010 km S 60° E of Tinaga Island (Vinzons) (Camarines Norte),Ms,TECTONIC
61270786,2023,1,18,6,6,10,2.86,127.04,15.0,7.0,335 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61270787,2023,1,18,7,0,39,2.87,126.67,57.0,4.9,314 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270789,2023,1,18,8,1,18,2.2,127.31,62.0,5.4,412 km S 31° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270800,2023,1,18,15,14,4,2.91,126.87,142.0,4.6,320 km S 30° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270802,2023,1,18,15,43,25,2.33,127.09,68.0,4.5,388 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270807,2023,1,18,18,55,36,2.55,126.45,23.0,4.5,336 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270825,2023,1,19,9,14,29,6.06,125.87,113.0,4.5,025 km S 52° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
61270841,2023,1,19,17,51,33,2.82,126.76,158.0,4.8,323 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270844,2023,1,19,18,51,37,2.73,126.67,93.0,4.6,327 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270870,2023,1,20,8,58,11,3.84,128.8,281.0,4.5,411 km S 64° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270883,2023,1,20,17,49,34,2.73,126.74,3.0,4.6,330 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270898,2023,1,21,11,57,19,9.39,126.17,22.0,4.5,013 km N 10° W of Cortes (Surigao Del Sur),Mw,TECTONIC
61270916,2023,1,21,20,6,56,2.95,126.67,31.0,5.2,304 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270942,2023,1,22,17,57,32,2.02,126.83,9.0,4.8,406 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270944,2023,1,22,18,21,1,2.54,126.71,29.0,4.5,348 km S 24° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270954,2023,1,22,22,49,20,6.63,126.92,102.0,4.8,070 km S 48° E of Tarragona (Davao Oriental),Mw,TECTONIC
61270964,2023,1,23,14,1,54,2.95,126.84,112.0,4.5,315 km S 30° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270970,2023,1,23,15,38,34,2.52,126.66,46.0,4.9,348 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270976,2023,1,23,17,6,45,2.27,126.62,32.0,4.9,372 km S 21° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61270978,2023,1,23,18,17,36,2.55,126.74,34.0,5.4,349 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61270992,2023,1,24,1,10,18,2.22,126.67,36.0,5.3,380 km S 21° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61270994,2023,1,24,2,13,19,2.96,126.7,76.0,5.9,306 km S 28° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61270995,2023,1,24,2,29,56,2.14,126.89,15.0,4.8,397 km S 24° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61271009,2023,1,24,16,10,22,3.81,128.63,63.0,5.1,395 km S 62° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61271015,2023,1,24,20,18,0,2.93,126.65,107.0,4.6,307 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61271047,2023,1,26,4,23,50,2.65,127.01,95.0,5.6,353 km S 30° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
